id,title,description,typeDescription,roomType,discountedPrice,price,day5Price,url,ratingValue,ratingReviewsCount,ratingGuestSatisfaction,ratingCommunication,ratingCleanliness,ratingAccuracy,ratingLocation,hostID,hostName,hostAbout,hostRating,hostIsSuper,hostTimeResponse,hostResponseRate,coordinates/latitude,coordinates/longitude,highlights,highlightsHost,highlightsLocation,origin
34560673,Apto próximo ao Teatro da Paz (sem garagem),"O imóvel fica localizado no centro comercial de Belém,  à 250 metros do Teatro da Paz e Praça da República, próximo da Estação das Docas, Mangal das Garças e Portal da Amazônia.O imóvel é bem ventilado por estar no terceiro andar e ficar acima dos demais imoveis das proximidades, o acesso é feito por escadas, desaconselhável para pessoas que tenham restrições de mobilidade.O condomínio onde fica o imóvel é antigo mas bem conservado e seguro, com Wi-Fi e portão eletrônico na entrada.O espaçoO imóvel tem um quarto, sala, banheiro e cozinha e a hospedagem contempla o apartamento completo.","Espaço inteiro: condomínio em Campina, Brasil",Entire home/apt,,R$136,R$452,https://www.airbnb.com/rooms/34560673?locale=pt-BR&currency=BRL&check_in=2025-02-24&check_out=2025-03-01,4.9,63.0,4.84,4.92,4.81,4.86,4.89,RGVtYW5kVXNlcjoyMTk0MzExMjI=,Ernesto,,4.77,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.45404,-48.49674,"['Fique no fresquinho', 'Experiência de check-in excepcional', 'Cancelamento gratuito antes de 19 de fev', nan]","['Nasci na década de 60', 'Onde estudei: UFPA', nan, nan, nan]","['O bairro Aonde se localiza o imóvel chama-se Campina, é caracterizado pelo centro comercial de Belém, um dos bairros mais antigos da Cidade, incluído no centro histórico de Belém e entorno. Nos finais de semana a Praça da República é tomada por eventos culturais e feiras de artesanato. Já no horário noturno, o foco se volta para o Bar do Parque e para Estação das Docas. <br />Há cerca de 400 metros fica o primeiro Shopping inaugurado na cidade o Pátio Belém, originalmente Iguatemi.', 'O local é servido por ônibus ou duas vias estruturantes principais, Avenida Padre Eutíquio e Avenida Presidente Vargas, praticamente todas as linhas de ônibus da região metropolitana de Belém PA são nessas duas vias. Pode também ser usado o Uber ou táxi comum que tem um ponto na esquina da Rua Carlos Gomes com a Presidente Vargas, Onde fica o Hotel Princesa Louçã.']",blm
974041738733870510,Quarto compartilhado no Centro de  Belémo o o,"Você vai se divertir muito neste lugar confortável para ficar. Você tem acesso à cozinha, banheiro que fica no mesmo andar e você pode fazer uso da máquina de lavar roupa.O espaçoEstá localizado no coração da Nazaré. Este quarto tem três camas, então até três pessoas podem ficar aqui. Fica a dois minutos da Praça da República, a 10 minutos de Ver O Peso e Estação das Docas e a 5 minutos de Batista Campos, também a 10 minutos do Centro Comercial Boulevard!Acesso do hóspedeBanheiro, cozinha, sala de estar,","Quarto privativo em casa de hóspedes em Belém, Brasil",Private room,,R$64,R$270,https://www.airbnb.com/rooms/974041738733870510?locale=pt-BR&currency=BRL&check_in=2025-02-16&check_out=2025-02-21,4.93,41.0,4.98,4.98,4.98,4.93,4.98,RGVtYW5kVXNlcjo1MjE3NjgyNzQ=,Maria Do Socorro,,4.83,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.45517,-48.49134,"['Ótima experiência de check-in', 'Bonita e boa para caminhar', 'Maria Do Socorro é um Superhost', nan]","['Idiomas: holandês e português', 'Moro em: Belém, Brasil', nan, nan, nan]","['Mesmo que o bairro seja um pouco mais calmo do que a cidade, ele ainda pode ser caminhado a partir dos lugares centrais. Você pode pegar café ao virar da esquina, na mesma rua você também pode encontrar um restaurante encantador onde você pode jantar.', 'Você pode ir a pé aos lugares famosos e também pegar um Uber!']",blm
731815820543541211,Quarto com banheiro privativo em apartamento,"Quarto com cama de casal, ar-condicionado, escrivaninha, armário, tv e banheiro privativo. Localizado em um apartamento muito bem ventilado, com cozinha, sala e varanda a serem divididas com morador. Apartamento em condomínio com portaria 24 horas, localizado em um dos melhores bairros de Belém. Próximo a farmácias, supermercados, conveniências, restaurantes, praças, shopping, sorveteria e bares. Acesso fácil a toda a região central de Belém por carro e ônibus. Há vaga na garagem para aluguel.O espaçoA casa tem cozinha com fogão, geladeira e utensílios domésticos, filtro com água gelada, máquina de lavar e mesa de jantar a serem compartilhados com o morador (incluindo uma criança). No quarto privativo tem ar-condicionado, ventilador, cômoda, armário, banheiro (chuveiro com água natural), escrivaninha e Smart TV com canais abertos.Acesso do hóspedeO hóspede terá acesso a áreas comuns do apartamento como lavabo, sala com tv, mesa de jantar, cozinha, microondas, máquina de lavar e varanda. Essas áreas são compartilhadas com o morador.","Quarto em Belém, Brasil",Private room,,R$102,R$410,https://www.airbnb.com/rooms/731815820543541211?locale=pt-BR&currency=BRL&check_in=2025-03-26&check_out=2025-03-31,4.95,77.0,4.96,4.97,4.88,4.97,4.99,RGVtYW5kVXNlcjozNDQ5NTI2NzY=,Pedro,,4.96,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.43846,-48.48195,"['No top 10% das acomodações', 'Quarto em condomínio', 'Cancelamento gratuito antes de 21 de mar', nan]","['Idiomas: inglês e português', 'Moro em: Pará, Brasil', nan, nan, nan]","['Um dos melhores bairros de Belém, próximo ao centro e a múltiplos serviços.', nan]",blm
1338332013244826888,Elegância e Conforto no Coração de Belém - COP-30,"Desfrute de um espaço sofisticado, com Wifi de alta velocidade e totalmente climatizado, tudo o que você precisa para uma estadia confortável e exclusiva. Suíte com cama box, TV e cofre de segurança. Cozinha americana equipada com cafeteira expresso, forno elétrico e máquina de lavar e secar. Sala aconchegante com sofá cama, TV, adega e sacada privativa. Condomínio com piscina, sauna, academia, mini mercado e garagem. Localização central, próxima a pontos turísticos e fácil acesso à COP-30.O espaçoEste apartamento moderno e sofisticado oferece a combinação perfeita de conforto, segurança e praticidade, ideal para quem busca um ambiente de alta qualidade.Com localização estratégica e fácil acesso a todos os pontos turísticos da cidade, é a escolha perfeita para quem está na cidade para negócios, eventos como a COP-30 ou para turismo.O imóvel é completamente climatizado, garantindo um ambiente agradável no clima quente de Belém. A suíte conta com cama box confortável, smart TV, cofre de segurança e uma fechadura eletrônica, proporcionando mais comodidade e privacidade. O banheiro é equipado com chuveiro quente e com todos os itens necessários para seu bem-estar.A cozinha americana é completa, com todos os utensílios necessários, além de uma cafeteira expresso, microondas e geladeira, para quem gosta de preparar suas próprias refeições. Para maior conveniência, o apartamento conta com máquina de lavar e secar, facilitando ainda mais a sua estadia.Na sala, você encontrará um ambiente aconchegante, com sofá cama confortável, smart TV,  Canal Fechado , Netflix , caixa de som  JBL  e adega de vinho, perfeito para relaxar ou entreter. A sacada oferece uma vista da cidade e é equipada com poltronas e mesa de centro, ideal para um café pela manhã ou para relaxar ao final do dia com uma boa taça de vinho ou Whisky.O condomínio oferece uma infraestrutura de lazer completa: piscina no terraço com vista incrível da cidade e da baía, sauna exclusiva, área gourmet com churrasqueira, academia bem equipada, mini mercado de autoatendimento, lavanderia compartilhada e garagem exclusiva. Todos os itens pensados para proporcionar a melhor experiência durante a sua estadia.Ideal para hóspedes que buscam um espaço sofisticado, bem localizado e com tudo o que há de melhor em conforto e praticidade.Se você estará em Belém para a COP-30 ou qualquer outro evento, este é o lugar perfeito para a sua hospedagem.Acesso do hóspedeVocê terá acesso total ao apartamento. Aproveite as áreas comuns do condomínio, como a piscina e a sauna, para relaxar após um dia de trabalho ou passeios.Outras observaçõesPERFEITO PARA CONVIDADOS DA COP-30Este espaço foi especialmente pensado para quem vem à cidade para a COP-30. Com um ambiente tranquilo, internet de alta velocidade e proximidade com o evento, é o local ideal para quem busca conciliar trabalho e descanso de forma confortável e eficiente. Além disso, Belém oferece uma rica cultura e gastronomia, tornando sua estadia ainda mais prazerosa.","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$328,R$1.350,https://www.airbnb.com/rooms/1338332013244826888?locale=pt-BR&currency=BRL&check_in=2025-03-06&check_out=2025-03-11,5.0,3.0,5.0,5.0,5.0,5.0,5.0,RGVtYW5kVXNlcjo2NzIzMTgxNzk=,Adilson,,5.0,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.445556939776624,-48.48558224737644,"['Fique no fresquinho', 'Comodidades ao ar livre', 'Self check-in', nan]","['Onde estudei: UNAMA e FGV', 'Meu trabalho: Gerente Regional', nan, nan, nan]","['O bairro Umarizal oferece uma mistura única de tradição e modernidade, sendo o lugar perfeito para quem busca tranquilidade e ao mesmo tempo estar perto da agitação da cidade. O imóvel está localizado a poucos minutos dos principais centros de eventos da COP-30 e das atrações turísticas imperdíveis de Belém.<br /><br />Com acesso fácil a restaurantes sofisticados, cafeterias charmosas, padarias, supermercados, farmácias e shopping, além de ótimas opções de transporte público, você terá tudo o que precisa para uma estadia confortável e conveniente.<br /><br />A poucos minutos de uber de pontos turísticos como o Mercado Ver-o-Peso, o Mangal das Garças, e o complexo Feliz Lusitânia, você poderá aproveitar ao máximo a beleza e a cultura da cidade.', 'A localização oferece fácil acesso ao transporte público e opções de transporte por aplicativos, garantindo praticidade para seus deslocamentos pela cidade.<br /><br />Abaixo, segue uma lista com os principais pontos turísticos e atrativos de Belém, juntamente com a distância aproximada do apartamento até cada um deles, para facilitar o seu planejamento durante a estadia.<br /><br />Shopping Boulevard - 550 metros<br />Restaurante Amazônia na Cuia - 800m<br />Restaurante Point do Açaí - 900m<br />Basílica de Nazaré  - 1,3 km<br />Palacete Bolonha - 1,1 km<br />Parque Porto Futuro - 1,3 km<br />Teatro da Paz - 1,4 km<br />Bar do Parque - 1,4 km<br />Shopping Pátio Belém - 2,1 km<br />Estação das Docas - 2,2 km<br />Mercado Ver-o-Peso - 2,4 km<br />Casa das 11 Janelas - 2,8 km<br />Forte do Presépio - 2,8 km<br />Catedral Metropolitana Sé - 2,8 km<br />Mangal das Garças - 3,4 km<br />Portal da Amazônia- 4,0km<br />Museu Emílio Goeldi - 2,0 km<br />Bosque Rodrigues Alves - 4,1 km']",blm
1325696811123844368,Quarto próximo ao Hangar na av do Parque da Cidade,"Meu  espaço  é  acolhedor e cheio de estilo. Uma vista maravilhosa para a cidade e a Baia do Guajará,  Baia que banha Belém. Banheiro privativo, bancada para trabalho, TV, ar condicionado, internet, Netflix, Globoplay. o espaco fica do ladinho de um mini shopping,  supermercado, academias, lanchonetes, bancos, óticas, barbearia, salão de beleza, lavanderia, mercadinho,  acesso rápido e fácil ao centro de Belém, (6min)  do HANGAR, (9min) do aeroporto.","Quarto em Belém, Brasil",Private room,,R$123,R$525,https://www.airbnb.com/rooms/1325696811123844368?locale=pt-BR&currency=BRL&check_in=2025-02-15&check_out=2025-02-20,5.0,2.0,5.0,5.0,5.0,5.0,5.0,RGVtYW5kVXNlcjo2NzAzODk0OTE=,Cláudia,,5.0,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.41618,-48.4777,"['Quarto em condomínio', 'Fique no fresquinho', 'Espaço de trabalho exclusivo', nan]","['Nasci na década de 60', 'Onde estudei: Universidade Federal do Pará - UFPA', 'Meu trabalho: Com bem estar animal', 'O que torna meu espaço único: Conforto, localização e boas energias.', 'Pets: Temos um cachorro (poodle) o Floquinho.']","[nan, nan]",blm
24912442,"Casa Felicidade, sua estadia perfeita em Belém.","Descubra Belém na Casa Felicidade!Um refúgio aconchegante com decoração única, inspirado na cultura amazônica. Totalmente climatizada, oferece sala ampla com TV de 58”, dois quartos confortáveis, mezanino charmoso e cozinha equipada. Wi-Fi veloz e streaming garantem sua conexão. Localizada no coração de Belém, você estará cercado por restaurantes, cafés, shoppings e atrações turísticas. Viva o melhor da Amazônia com conforto e exclusividade. Reserve agora e torne sua estadia inesquecível!O espaço[5 Razões para Reservar a Casa da Felicidade]	1.	Ambiente Aconchegante e Climatizado:Recém-reformada, com decoração charmosa e acolhedora, nossa casa é completamente climatizada para que você se sinta em casa desde o momento em que chega.	2.	Localização Perfeita para Explorar:Estamos em uma área estratégica, perto de supermercados, restaurantes, cafés e shoppings. Para melhorar sua experiência, enviamos um guia exclusivo em PDF com as melhores dicas da cidade, para você aproveitar cada momento!	3.	Pertinho do Rio:A apenas 5 minutos a pé, você encontrará uma vista deslumbrante do rio, perfeita para relaxar, meditar ou curtir um pôr do sol inesquecível.	4.	Conforto Completo:Nossa casa é equipada com tudo o que você precisa: cozinha moderna, quartos confortáveis e climatizados, e eletrodomésticos de última geração para garantir uma estadia sem preocupações.	5.	Cuidado e Experiência dos Superhosts:Somos anfitriões apaixonados por receber! Estamos aqui para tornar sua estadia memorável, sempre prontos para oferecer dicas e suporte quando você precisar.[Bem-vindo à Casa da Felicidade!]Nossa casa foi criada com carinho para receber você e proporcionar dias inesquecíveis em uma das cidades mais encantadoras do Brasil, a porta de entrada para a Amazônia. Aqui, sua estadia se transforma em uma experiência única, onde cada detalhe foi pensado para o seu conforto.Com 85m² de puro aconchego, nosso espaço integra sala e cozinha de forma harmoniosa, além de oferecer um mezanino com banheiro privativo, dois quartos, banheiro social e uma área de serviço completa. Tudo foi cuidadosamente preparado para que você e seu grupo se sintam acolhidos e desfrutem do melhor que nossa casa pode oferecer.[Localização Privilegiada]Estamos no coração do bairro Umarizal, um dos mais charmosos e bem localizados da cidade. A apenas 5 minutos de carro dos principais pontos turísticos, como:	•	Estação das Docas: Um espaço vibrante com gastronomia e cultura.	•	Mercado Ver-O-Peso: Uma experiência autêntica e cheia de sabores amazônicos.	•	Forte do Castelo: História e vistas incríveis.[O que a Casa da Felicidade oferece:]	•	Ambientes Climatizados: Sala, mezanino e quartos refrigerados para o máximo conforto.	•	Entretenimento Completo:	•	TV de 40” no mezanino e TV de 58” na sala, ambas com Netflix, HBO e Prime Video.	•	Cozinha Completa: Air fryer, cooktop, micro-ondas, cafeteira Nespresso, geladeira, sanduicheira e muito mais.	•	Enxoval Premium: Toalhas macias, lençóis impecáveis, cobertores aconchegantes e travesseiros de qualidade.Sua experiência inesquecível começa aqui. Reserve já e viva momentos únicos na Casa da Felicidade!”Acesso do hóspedeA Casa da Felicidade é exclusivamente sua, com acesso a todas as áreas. Em uma tranquila área do Umarizal, perfeita para caminhadas relaxantes, localizada em uma típica vila residencial no bairro do Umarizal. Recarregue suas energias em um espaço pensado especialmente para você. Sinta-se em casa, relaxe e aproveite cada momento da sua estadia!Outras observações**Guias do Pará**https://www.airbnb.com.br/e/belemhttps://www.airbnb.com.br/e/marajohttps://www.airbnb.com.br/e/bragancasalinopolishttps://www.airbnb.com.br/e/santarem**Informações Importantes**-Não fornecemos café da manhã;-A casa será entregue limpa e pronta para uso no início de sua estadia. Porém não há serviço de camareira e limpeza durante a sua hospedagem;-O acesso a casa é exclusivamente seu durante a sua estadia, mas não dispomos de cofre e por precaução não recomendamos deixar dinheiro em espécie, itens de alto valor e obras de arte;-Fornecemos toalhas e lençóis de reposição sem custo adicional, a partir de 07 (sete) noites. Para diárias menores cobramos uma taxa extra de R$ 30,00 pela reposição;-Todas as peças de cama e banho são cuidadosamente higienizadas e disponibilizadas para o uso dos hóspedes.Caso sejam verificadas avarias dequalquer natureza (furos, rasgos, manchas de qualquer tipo etc.), será cobrado o valor monetário da peça avariada no valor de mercado.-Não temos estacionamento;-O espaço é exclusivamente para alojamento, sendo expressamente proibida a sua utilização como local para sessões fotográficas/filmagens;-Não são permitidos eventos ou festas;-Horário de silêncio das 22h às 8h;-Expressamente proibida a pernoite de pessoas que não estejam na reserva;-As chaves da casa não devem, em caso algum, estar na posse de pessoas que não estejam hospedadas na casa.","Espaço inteiro: casa em Umarizal, Brasil",Entire home/apt,R$310,R$310,R$1.454,https://www.airbnb.com/rooms/24912442?locale=pt-BR&currency=BRL&check_in=2025-02-21&check_out=2025-02-26,4.84,98.0,4.92,4.99,4.85,4.95,4.85,RGVtYW5kVXNlcjoxODgzNDY1OTU=,Joseane,"Paraense de Belém, sou engenheira, mãe e uma estudiosa da arquitetura, neuroarquitetura e paisagismo, apaixonada por design, arte popular e tapetes orientais. Como viajante, os Airbnbs são minha escolha para imersão cultural. Em Belém, criei a ""Casa Felicidade"", com a missão de ser mais do que um lugar para ficar, que seja um lar temporário onde você pode relaxar, se sentir em casa e viver momentos inesquecíveis.",4.92,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.43949,-48.49183,"['Fique no fresquinho', 'Experiência de check-in excepcional', 'Wi-Fi rápido', nan]","['Nasci na década de 70', 'Meu trabalho: Engenheira', nan, nan, nan]","['Localizado no bairro do Umarizal, próximo à Avenida Doca de Souza Franco, área nobre da cidade, ambiente familiar, próximo de tudo.', nan]",blm
1188482640249584496,"Loft em Belém na Doca-Umarizal,localização central","Praticamente em frente ao Shopping Boulevard, do Líder Doca,  farmácias, postos, conveniência, hospitais, Porto futuro, Estação das Docas, academias. Sem dúvida, acomodação perfeita para conhecer a região.Inclui cama de casal,  1 colchão extra, rede( para mais de 3 hóspedes), TV,cookpit, frigobar, sofá,  cozinha americana dois ambientes, mesa e cadeiras,  ar-condicionado, cortina black out em todos os cômodos,  e vários utilitários. Conta também com 1 vaga de garagem. Lugar central e seguro.O espaçoO apartamento conta com Wi-fi, conjunto de lençóis e edredom, cafeteira, liquidificador, torradeira, fogão de indução, frigobar, talheres, copos, pratos, e tudo o que é de essencial para você se sentir em casa. Seja para passear ou trabalhar, certamente a localização do apartamento é um diferencial. Por ser uma localização central, qualquer lugar é acessível. Como dito, a hospedagem padrão é para 2 a 3 pessoas, no entanto, há armadores de rede, caso precise para mais de 3 hóspedes.Certamente é um apartamento aconchegante, de satinsfação garantida!","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,R$216,R$216,R$979,https://www.airbnb.com/rooms/1188482640249584496?locale=pt-BR&currency=BRL&check_in=2025-02-22&check_out=2025-02-27,4.72,39.0,4.74,4.9,4.72,4.82,4.92,RGVtYW5kVXNlcjozODgxOTgyMjg=,Avne,,4.74,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.4477150151784053,-48.48686123685582,"['Fique no fresquinho', 'Self check-in', 'Muitas atividades por perto', nan]","['Meu trabalho: Advogado', 'Idiomas: inglês, espanhol e português', nan, nan, nan]","[nan, nan]",blm
834069839717969805,Stúdio 203 - Residencial JC II,"O Reduto é bairro tradicional de Belém; Linhas de ônibus passando na porta; 300m do Centro Comercial de Belém; 300m da Estação das Docas centro de lazer; 400m do Shopping Boulevard; 500m da feira do Ver-o-Peso; 400m da Unifamaz Centro Universitário; 200m do Complexo Turístico Belém Porto Futuro; 500m de supermercados; 200m do Hospital da Ordem Terceira de S. Francisco; 200m do Terminal Fluvial de Belém; 100m do Quartel da Polícia Militar. 200m de academias Região de vida noturna de Belém;O espaçoO apartamento faz parte do Residencial JC II, que tem 29 unidades habitacionais com acomodações individuais. O prédio tem 3 pavimentos, com acesso individualizado para cada pavimento. Suas instalações são novíssimas com inicio da locação em março de 2023.Acesso do hóspedeAlém do apartamento, temos uma área de lavanderia para uso comum e pátio panorâmico.Outras observaçõesA definir","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$144,R$701,https://www.airbnb.com/rooms/834069839717969805?locale=pt-BR&currency=BRL&check_in=2025-02-14&check_out=2025-02-19,4.67,76.0,4.75,4.87,4.78,4.83,4.75,RGVtYW5kVXNlcjo0OTQ1MDMxMDI=,Joy,"Sou empresário e já fui Secretário de Turismo do Estado do Pará, sou apaixonado pela minha Belém do Pará e quero cada vez mais melhorar as nossas instalações para melhor acolher nossos hóspedes.",4.66,False,Responde em até 1 hora,Taxa de resposta: 100%,-1.44709,-48.49548,"['Self check-in', 'Espaço de trabalho exclusivo', 'Amigos de quatro patas são bem-vindos', nan]","['Onde estudei: Colégio Marista de Belém - UFPA - UNAMA', 'Meu trabalho: Empresário/Advogado', nan, nan, nan]","[nan, nan]",blm
1037612746246899233,"Espaçoso, moderno e excelente localização","Espaçoso apartamento de 2 quartos no coraçāo do Umarizal. Arejado e cheio de luz natural. Possui ar-condicionado na sala e nos quartos, proporcinando máximo de conforto no calor de Belém.    Lançado em Dezembro de 2023, tudo no apartamento é novinho. Um ambiente urbano, moderno e requintado criado pelo arquiteto Paulo Barros.Na suíte, esse unidade oferece uma cama queen size, colchāo Emma, e lençóis de algodāo de 400 fios importados.Internet de alta velocidade.","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$557,R$2.350,https://www.airbnb.com/rooms/1037612746246899233?locale=pt-BR&currency=BRL&check_in=2025-02-22&check_out=2025-02-27,4.73,49.0,5.0,5.0,4.88,4.96,4.92,RGVtYW5kVXNlcjo2Mzk2NzA4NA==,Samantha,"Olá, meu nome é Sam! Sou um ávido viajante do Airbnb que se tornou anfitrião. Costumo viajar com meu marido e filhos e, às vezes, familiares/amigos. Respeitamos os espaços que visitamos e os tratamos como nossos. Isso provavelmente foi o que nos deu a coragem de começar nosso próprio airbnb! Fique à vontade para enviar uma mensagem de texto, enviar um email ou ligar antes desta viagem caso queira me conhecer melhor! 
Esperamos que você ame nossa casa e a trate gentilmente! ",4.99,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.44314,-48.48212,"['Self check-in', 'Ótima localização', 'Estacione de graça', nan]","['Idiomas: inglês e português', 'Moro em: Avon, Connecticut', nan, nan, nan]","[nan, nan]",blm
978486452501682916,Duplex no Multiplex Unique Doca,"Curta uma experiência elegante neste lugar bem-localizado.Área privativa:Duplex de 56m2 com sala, cozinha complrta, área de serviço com máquina de lavar, sacada, suíte e quarto, dois banheiros, climatização nos quartos e sala. Uma cama de casal e um treliche. Vaga de garagem. Duas TVs smart. playstation 3. home theater.Áreas comuns:Portaria 24h, piscina, churrasqueira, quadra, academia, espaço gourmet, rooftop com ofurôs com vista para a cidade, deck em madeira, sauna e banheiros.O espaçoAlém de você desfrutar de um duplex aconchegante e um condomínio completo com piscina, churrasqueiras, rooftop com sáuna e ofurô, você estará localizado na área mais nobre de Belém, a apenas uma quadra da Av. Doca de Souza Franco, próximo ao shopping Boulevard, diversas farmácias, supermercado Líder, Estação das docas e diversos pontos turísticos.Apartamento completo, com tv smart 50"" na sala e 32"" na suite. Cozinha completa com todos os acessórios necessários, cafeteira, fogão e forno, microondas, ferro de passar, tábua de passar, máquina de lavar, pratos, copos, talheres, garrafa térmica, tábua de churrasco. Itens básicos como sal, açúcar, leite, café, água, óleo, também são disponibilizados.sala com mesa e três cadeiras, e um sofá aconchegante com chaise.Banheiros completos com ducha quente.toalhas e panos de cama também são sempre disponibilizados e devidamente higienizados. armários amplos, com diversas gavetas e cabideiro. todas as janelas com blackout e apartamento telado.Acesso do hóspedeDisponíveis todas as áreas comuns do condomínio (piscina, churrasqueiras, rooftop com sáuna e ofurô, academia, quadra e áreas de convivência) exceto espaço gourmet e salão de festas.Outras observaçõesEspaço buscará sempre prover uma acomodação limpa e aconchegante.Uma suíte com armários grandes, climatizada.Um banheiro social com ducha quente.Um quarto climatizado com beliche (colchões 1,88 x 78).Jogo de lençóis para as três camas e jogo de toalhas. Sala cozinha com balcão americano climatizada.TV Smart 50 polegadas, com Netflix, amazonprime, Apple tv e todos os canais fechados).wi-fi. (internet claro 80gb)Sofá. Cozinha completa com geladeira, fogão, forno, gás encanado, microondas, pratos, copos, talheres, kit churrasco, cafeteira, sal, açúcar, óleo, café tradicional, água e utensílios de limpezaMesa de jantar com três cadeiras. Sacada. Todas as janelas com cortina tipo blackout.Apartamento possui tela de proteção.Beliche tem cama auxiliar, podendo assim comportar até 5 pessoas no apartamento. Está com colchão para 4 pessoas (casal e dois de solteiro) mas se houver necessidade pode ser negociado a compra de mais um colchão. Apartamento novo no aplicativo, com preço promocional para obter ganho de avaliações. Aproveite o preço especial.","Espaço inteiro: apartamento em Belém, Brasil",Entire home/apt,,R$328,R$1.400,https://www.airbnb.com/rooms/978486452501682916?locale=pt-BR&currency=BRL&check_in=2025-03-17&check_out=2025-03-22,4.79,38.0,4.87,4.95,4.66,4.82,4.97,RGVtYW5kVXNlcjo1MzY2ODU2NTM=,Rodrigo,,4.87,True,Responde em até 1 hora,Taxa de resposta: 100%,-1.4477801181055974,-48.48478261381388,"['Comodidades ao ar livre', 'Ótima experiência de check-in', 'Cancelamento gratuito antes de 16 de mar', nan]","['Onde estudei: Unama', 'Meu trabalho: Advogado', nan, nan, nan]","[nan, nan]",blm
